Track,Artist,Album,Year,Duration,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity,lyrics,lyrics_found
Bad Commando,Rema,Bad Commando,2023,105002,4,0.627,0.512,1,-7.401,0,0.123,0.584,0.0,0.128,0.57,95.334,45,"(London)

Badman dem know, ayy
Dem know say I be bad commando
Each and every night on the road
I pray you never come near my zone
They no send me many years ago
When I dey hustle for the street on a low
Each and every badman dem know
They know say I be bad commando

Dem know, dem know
The boy don shut down the show
They no wan leave me alone
Dem know, huh
Bow down and pray for mercy
Whenever you come near me
Girl wanna try come test me
But she can never tempt me
She wanna buy me Bentley
She wanna indirectly
Try to dey complicate me
Therefore, I show no mercy

Badman dem know, ayy
Dem know say I be bad commando
Each and every night on the road
I pray you never come near my zone
They no send me many years ago
When I dey hustle for the street on a low
Each and every badman dem know
They know say I be bad commando",False
Bounce,Rema,Bounce,2022,187782,4,0.463,0.847,11,-6.776,0,0.0511,0.0307,0.0,0.117,0.625,114.962,57,"Na who do the beat? Jazzy
Another banger

Girl, I'm in love with your booty bounce
Girl, I'm in love with your booty bounce
In love with your booty bounce
Girl, I'm in love with your booty bounce
Girl, I'm in love with your booty bounce
Girl, I'm in love with your booty bounce
In love with your booty bounce
Girl, I'm in love with your booty bounce

Ahh, when I weigh the thin' (Ahh)
E weigh one thousand pounds (Yeah, oh)
Girl, this night, we dey go like seven rounds
Baby girl, say you fine (You fine)
Baby girl, say you fine
You I desire (Desire)
Baby, na you I desire (Ahh)

Your yansh original
No be that kind Blac Chyna
Be my wifе
Make I be your nnayi
Chop you like kilishi
Pеpper me girly, odeshi
Spend all my money, yeah (Yeah)
Nothing concern me
Shey you wan chop Italian?
Shey you wan chop Chinese?
And if you open your Pandora
I go give you everything wey you need

Girl, I'm in love with your booty bounce
Girl, I'm in love with your booty bounce
In love with your booty bounce
Girl, I'm in love with your booty bounce
Girl, I'm in love with your booty bounce
Girl, I'm in love with your booty bounce
In love with your booty bounce
Girl, I'm in love with your booty bounce

Booty, booty, booty, booty, booty, booty, booty
You so fine, I wanna lick you like a lolly
This your yansh, e dey very, very soggy
I no go lie, e dey make my thin' dey solid
Booty, booty, booty, booty, booty, booty, booty
Your booty dey make man love all of a sudden
Baby girl, no go play me like Woody
Kpakara, kporoko, baby girl, you too sabi (Ha)

Ahh, when I weigh the thin' (Ahh)
E weigh one thousand pounds (Yeah, oh)
Girl, this night, we dey go like seven rounds
Baby girl, say you fine (You fine)
Baby girl, say you fine
You I desire (Ahh)
Baby, na you I desire (Ahh)
Blessing you go kill'i person
Abeg oh, beg oh, beg oh-oh

Girl, I'm in love with your booty bounce
Girl, I'm in love with your booty bounce
In love with your booty bounce
Girl, I'm in love with your booty bounce
Girl, I'm in love with your booty bounce
Girl, I'm in love with your booty bounce
In love with your booty bounce
Girl, I'm in love with your booty bounce",False
Calm Down,Rema,Calm Down,2022,219813,4,0.811,0.781,11,-6.333,1,0.0428,0.376,0.001,0.121,0.824,107.007,73,"(Vibez)
Another banger

Baby, calm down, calm down
Girl, this your body e put my heart for lockdown, for lockdown, oh, lockdown
Girl, you sweet like Fanta, ooh, Fanta, ooh
If I tell you say, ""I love you,"" no dey form yanga, oh, oh, yanga, oh
No tell me no, no, no, no, whoa, whoa, whoa, whoa
Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
Baby, come gimme your lo-lo-lo-lo-lo-lo-lo-lo-whoa-whoa-whoa-whoa-whoa
You got me like, ""Whoa-whoa-whoa-whoa-whoa-whoa-whoa-whoa-whoa""
Shawty, come gimme your lo-lo-lo-lo-lo-lo-lo-lo-whoa-whoa-whoa-whoa-whoa, mm-hm

I see this fine girl for my party, she wear yellow
Every other girl, they dey do too much but this girl mellow
Na'im I dey find situation I go use take tell am, ""Hello""
Finally, I find way to talk to the girl, but she no wan follow
Who you come dey form for-whoa? (Mm-hm)
Why you no wan conform-whoa? (Mm-hm)
Then I start to feel her bum-bum, warm (Mm-hm)
But she dey gimme small, small-whoa
I know say she sabi pass that one-one (Mm-hm)
But she feeling insecure-whoa
'Cause her friends go dey gum her like chewing gum-whoa (Mm-hm)
Go dey gum her like chewing gum-whoa, whoa-whoa, oh

Baby, calm down, calm down
Girl, this your body e put my heart for lockdown, for lockdown, oh, lockdown
Girl, you sweet like Fanta, ooh, Fanta, ooh
If I tell you say, ""I love you,"" no dey form yanga, oh, oh, yanga, oh
No tell me no, no, no, no, whoa, whoa, whoa, whoa
Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
Baby, come gimme your lo-lo-lo-lo-lo-lo-lo-lo-whoa-whoa-whoa-whoa-whoa
You got me like, ""Whoa-whoa-whoa-whoa-whoa-whoa-whoa-whoa-whoa""
Shawty, come gimme your lo-lo-lo-lo-lo-lo-lo-lo-whoa-whoa-whoa-whoa-whoa, mm-hm

As I reach my house, I say make I rest small-whoa (Make a rest small-whoa)
As me I wake up, na she dey my mind, oh-whoa (Na she dey my mind, oh-whoa)
Day one, day two-wo, I no fit focus (I no fit focus)
Na so me I call am, say, ""Make we link up"" (I say make we link up)
As I start to dey tell her how I feel, now my heart dey race
Baby girl, if you leave me, I no go love again
Because e get many girls wey put my heart for pain
Shebi, you feel my pain? Yeah, yeah

Baby, calm down, calm down
Girl, this your body e put my heart for lockdown, for lockdown, oh, lockdown
Girl, you sweet like Fanta, ooh, Fanta, ooh
If I tell you say, ""I love you,"" no dey form yanga, oh, oh, yanga, oh
No tell me no, no, no, no, whoa, whoa, whoa, whoa
Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
Baby, come gimme your lo-lo-lo-lo-lo-lo-lo-lo-whoa-whoa-whoa-whoa-whoa
You got me like, ""Whoa-whoa-whoa-whoa-whoa-whoa-whoa-whoa-whoa""
Shawty, come gimme your lo-lo-lo-lo-lo-lo-lo-lo-whoa-whoa-whoa-whoa-whoa, mm-hm",False
Dumebi,Rema,Rema,2019,179775,4,0.923,0.657,3,-5.173,0,0.0605,0.199,0.00407,0.108,0.734,110.015,65,"Yeah
 (
Ozedikus nwanne
)
Another banger
Make I pon, make I pon-pon-po (
Yeah
)n
Make I come
Make I give her the pon-pon-pon
Your body, kakara, make I pon-pon-pon
Onome get e—

Uh, ki lo fe omote je ogede, ah-ha
Fine, fine okpekete, ah-ha
Wa je alo Folake, ah-ha
Whine am, omote, ah-ha
Ju ba di, your body, chekere, ah-ha
Bo se re di yen imade, ah-ha
Ta ba sile kilo fe, ah-ha
Whine am, oh, my lady, oh
Tell me wetin dey your body, oh
Omote, my sweetie baby
Why you wan come give me konji, oh?
If you want it, girl, I'm ready

Omo, make I manya you
Omalicha kan ye wu ewo
I go manya you
Omalicha kan ye wu e—

Dumebi, Dumebi, kpa nanga nin ge inga wo yaa
Ayy, Dumebi, Dumebi, don go carry belle
Ayy, Dumebi, le kwa na mi si see omoye
Come see omoye, oh, baby-oyoyo

Make I pon, make I pon-pon-pon
Make I come, make I give her the pon-pon-pon
Your body, kakara, make I pon-pon-pon
Onome get e chekere bum-bum-bum, chekere ah

Fine girl (Yeah?)
Make you no go dey do fine boy like this, oh
If I hear say one thing, one thing, ehn, I go vex, oh
Ogini (I check am), ogini na fia?
Ogini (I check am), ogini baby?
Ogini (I check am), ogini Remy?
I get (I want) plenty money, oh
Ogini (I check am), ogini na fia
Ogini (Check am, check am), ogini baby?
Ogini (Eh? I do, I check am, check am), ogini Remy?
I get (Wait) plenty money, oh (Ah)

Toke Makinwa
Where Omotola?
Mercy Aigbe, oya, kpalanga mommy, ijo ya
Sade, ijo ya
Jeka wole patapa
All my sexy mama-ma
Come follow me, come and ijo ya o

Omo, make I manya you
Omalicha kan ye wu ewo
I go manya you
Omalicha kan ye wu e—

Dumebi, Dumebi, kpa nanga nin ge inga wo yaa
Ayy, Dumebi, Dumebi, don go carry belle
Ayy, Dumebi, le kwa na mi si see omoye
Come see omoye, oh, baby-oyoyo

Make I pon, make I pon-pon-pon
Make I come, make I give her the pon-pon-pon
Your body, kakara, make I pon-pon-pon
Onome get e chekere bum-bum (Ka), chekere
Make I pon, make I pon-pon-pon
Make I come, make I give her the pon-pon-pon
Your body, kakara, make I pon-pon-pon
Onome get e chekere bum-bum-bum, chekere ah",False
Ginger Me,Rema,Ginger Me,2023,205892,5,0.567,0.577,8,-7.833,0,0.134,0.134,0.000397,0.145,0.719,200.008,49,"Another banger

Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey high me like Hennessy
Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey give me melody

Yeah
This love me I never see before
Baby ooo
This love me I never feel before
Baby ooo
This kind girl wey I never see before
I go America
Go London
Me I never see before
Hmm baby ooo
Sweeter than Fanta hmm hmm hmm
Coca-Cola oya hmm hmm hmm
Sweeti my belle hmm hmm hmm
Omoge no go give me Jedi Jedi oo
Born plenty baby baby ooo
I no go do you Johnny Johnny ooo
Baby ooo
Hmm hmmm
Na you you you you
Wey dey make me dey do do do do
Na you you you
Wey dey make me dey do do do do
Na you wey I choose choose choose choose choose
You dey make me dey do do do do
I dey do like Mumu
I dey do like mumu
I dey do like mumu
Ye mogbe ooo

Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey high me like Hennessy
Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey give me melody

Omoge na you I go fight for
Omoge na you
Say na you I go die for you
I no get motor but na you I dey ride for (hmmm)
When I dey sing
Say na you I dey sing for
My baby dance
Make you move for the dance floor
Omoge shey no be you dey form for
Whine slow buggy down low
Na the first time
Wey I dey in love in ooo
E be like drug wey dey make me slow
Anywhere you go
I go follow you go
Mogbe oo
Monica hmm Monica ehh
Monica haa Monica
Hello Monica come my way
Never let go
Hmmm
She say who be folake ?
Haaa me I no know
Me I no fit do you enimanimo
Girl even if I be bad commando

Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey high me like Hennessy
Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey give me melody",False
Iron Man,Rema,Rema,2023,201693,4,0.759,0.564,11,-3.584,0,0.0502,0.589,0.0357,0.0899,0.519,99.966,48,"Hmm
Because I catch cold, I dey, I dey catch cold, baby
Hold my hand, make I no go catch cold
I dey catch cold, I dey, I dey catch cold baby
Hold my hand, make I no go catch cold

Let me give you love
You the one I want to love
Baby, come and sing my song
You dey make me wan dey give you more
Girly, me adore
In ah me life you belong
Tell her, ""Baby, make I ding your dong”
You dey make my thing dey long (Oh, ah)
(Ooh)

Baby, come make I be your Iron Man
You must to be my nwanyi oma
Baby, you must to be fine Chioma
Baby, come make I be your Iron Man
Follow me go
You must to be my nwanyi oma
Baby, you must to be my fine Chioma
Baby, come make I be your Iron Man
Ahh, ah, ah, ah, ah (Ahh, ahh)

Bend your head and knees and toes (Omolokpe)
Bend am, whine am slow (Omolokpe)
Carry your load and go (Brra-gban)
Gimme your love and soul
Bend your head and knees and toes
Bend am, whine am slow
Carry your uh and uh (Omolokpe)
Oya, bend am, whine am slow
Anything you want baby, oh
I go give you love baby, oh
Huh, baby, oh-huh, baby, oh
Oh, baby, oh-huh, baby, oh
Anything you want baby, oh
I go give you love baby, oh
Huh, baby, oh-huh, baby, oh
(Oh, baby, oh-huh, baby, oh)

Baby, come make I be your Iron Man
You must to be my nwanyi oma
Baby, you must to be fine Chioma
Baby, come make I be your Iron Man
Follow me go
You must to be my nwanyi oma
Baby, you must to be my fine Chioma
Baby, come make I be your Iron Man
Ahh (Ahh, ahh)",False
Lady,Rema,Bad Commando,2023,213375,4,0.889,0.798,0,-6.62,1,0.256,0.0245,0.0,0.0671,0.594,119.969,42,"Another Banger!
Buzz brain, buzz brain, yeah
Can't stop, can’t stop, yeah
Rema, Rema, yeah
Yeah

The moment I see you, na up NEPA, oh
Lady ooh, my lady oh-oh, woah
This your body go cause yakpa oh, yeah
Baby ooh, my lady oh-oh, woah

Because the way that you shake your ukwu
My baby you must concur
Oya, make you shakiti your bobo
Oya, rokpoto, make you no go give me okpolo
Achukwuleke, make you give me kpalans, I scatter your baka
Oya, I must to be your lover
Oya, rikpata-rikpata, you too dey shakara

One bottle of Dogoyaro (Dogoyaro, Dogoya')
My baby from Colorado (Colorado, colora')
Yellow sisi, my Odora oh (Odora oh, odora)
Body dey hot, cool your temper oh (Your temper, ejah)
Akah-kah-kah-kah-kah-kah, akah

Amaka body sweet pass hot eba
Okemute Khaki wan cause yakpa
Shana wole oh-oh, ti o yewa oh, uh
Omoge you wan turn me to epa
She don see me for tele’
She start to call me baby
Fire dey your body oh
Take am easy shawty oh
Make I chuk your socket
Money full my pocket
Uh shawty, uh shawty, uh shawty, oh
My body, my body, my body, oh, yeah

The moment I see you, na up NEPA, oh
Lady ooh, my lady oh-oh, woah
This your body go cause yakpa oh, yeah
Baby ooh, my lady oh-oh, woah

Because the way that you shake your ukwu
My baby you must concur
Oya, make you shakiti your bobo
Oya, rokpoto, make you no go give me okpolo
Achukwuleke, make you give me kpalans, I scatter your baka
Oya, I must to be your lover
Oya, rikpata-rikpata, you too dey shakara

One bottle of Dogoyaro (Dogoyaro, Dogoya')
My baby from Colorado (Colorado, colora')
Yellow sisi, my Odora oh (Odora oh, odora)
Body dey hot, cool your temper oh (Your temper, ejah)
Ayo, ako-ko-ko-ko-ko-ko, na so

This your mini skirt oh
E make me to pull shirt oh
Baby, make I chop your kpomo
My medula reset oh
After this one I go repent oh
If e too much, I go fly fence oh
Rakpata, rakpata this girl oh
This girl wan kill young blood, ooh

Because the way that you shake your ukwu
My baby you must concur
Oya, make you shakiti your bobo
Oya, rokpoto, make you no go give me okpolo
Achukwuleke, make you give me kpalans, I scatter your baka
Oya, I must to be your lover
Oya, rikpata-rikpata, you too dey shakara",False
Soundgasm,Rema,Soundgasm,2022,204755,4,0.805,0.525,6,-7.376,0,0.0638,0.119,0.00203,0.0779,0.693,100.033,63,"London
Another Banger

Do-oh, do-oh, do-oh, do-oh
Do-oh, do-oh, do-oh, do-ooh, ah-ah
Do-oh, do-oh, do-oh, do-oh
Do-oh, do-oh, do-oh, do-ooh, ah-ah
Mm, yeah, yeah, yeah

Yeah, yeah, sexy love, what she need from a bad boy like me
Yeah, yeah, sexy kiss is the thing that she yearn for my lips
Yeah, yeah, my sex exhale is the only air that she breathe
And when I look into her eyes, I know that she can never get enough of me
Your body high me like lean when we do it, skin to skin
And as thе rush dey increase, I feel thе drip in ah your V
Shawty say she feeling sore, she grabbed my neck and she whisper, ""Please""
Shawty give me dirty splash from my chest to my knees

Do-oh, do-oh, do-oh, do-oh
Do-oh, do-oh, do-oh, do-ooh, ah-ah
Do-oh, do-oh, do-oh, do-oh
Do-oh, do-oh, do-oh, do-ooh, ah-ah
Mm, yeah, yeah, yeah

Yeah, yeah, shawty got a lot in her bucket list
I give her number one, she need a bucket quick
And when we done, she feed me like a majesty
Grape, grape, grape, grape, grape, grape, grape, grape (Mm-mm)
Round two kpe, kpe, kpe (Mm-mm)
Round three, epelebe
Next day we go do am for your place
Make sure that your daddy is not home (Mm-mm)
Make sure that your mummy is not home (Mm-mm)
Switch off that television (Mm-mm)
Netflix, not what I came here for (Mm-mm)
Shawty, better shut your door (Mm-mm)
'Cause I no wan disturb neighbor (Mm-mm)
Shorty like it when I drill her hole (Mm-mm)
When I finish, I go—

Baby girl, your body is my medicine
Sweet baby melanin, sweeter than sugarcane
Give her hickey hickey on her neck
Sex like a gangster, but my face innocent
Stroke her pussy with my index (Uh)
Shawty gotta orgasm
Tapping on her pussy like I'm tryna kill a motherfucking insect
Ooh-ah

Do-oh, do-oh, do-oh, do-oh
Do-oh, do-oh, do-oh, do-ooh, ah-ah
Do-oh, do-oh, do-oh, do-oh
Do-oh, do-oh, do-oh, do-ooh, ah-ah
Mm, yeah, yeah, yeah
Do-oh, do-oh, do-oh, do-oh
Do-oh, do-oh, do-oh, do-ooh, ah-ah
Do-oh, do-oh, do-oh, do-oh
Do-oh, do-oh, do-oh, do-ooh, ah-ah
Mm, yeah, yeah, yeah",False
YAYO,Rema,HEIS,2022,150760,4,0.732,0.747,10,-4.58,1,0.0424,0.0206,0.0,0.15,0.506,117.993,72,"P

Anoti, anoti, anoti
Forget (Forget fugazi)
Land for Pinnock, cost me a Richard Millie
That same week (I cop me a new car key)
All the gyal dem love me, oh, what a feeling
I am shining (Neck and my wrist icy)
Water no get enemy but they hating on my water Fiji

Early morn'
Early mo-morning, I dey bomb
I dey cash out on a norm'
I give all glory to God
I dey on soft, rocking Alexander Wang
I dey kpolo, I dey ball
Day and night we having fun

Yippy-yayo, yippy-yaya, yippy-yayayo
All my guys we stay steady high oh
Mix the ganja with tobacco
Too many motor for my yard oh
I dey find how I go park am oh
Money yakpa for my bank oh
How to make money is all I know

Omo, I wan pa won
I get too many hits, I get jam oh
It's going, it's going, can't you see it's going?
Omo, I dey do gra-gra, like showkey
I no dey 'gree for anybody
I be trouble maker, I dey worry
I no dey tell anybody sorry
Yeah, I dey give close marking
I dey run everything on a low-key
I get one baddie wey sabi the, the sabili', the sability
I get too many facility
Diamond only in highest purity
Shamayan all night, then wake up and repeat
Sapa no been let me sleep
Now I dey on litty

Early morn'
Early mo-morning, I dey bomb
I dey cash out on a norm'
I give all glory to God (Glory, glory)
I dey on soft, rocking Alexander Wang
I dey kpolo, I dey ball
Day and night we having fun
(Gi-, Gi-Gi-Giddem)

Yippy-yayo, yippy-yaya, yippy-yayayo
All my guys we stay steady high oh
Mix the ganja with tobacco
Too many motor for my yard oh
I dey find how I go park am oh
Money yakpa for my bank oh
How to make money is all I know (Yippy-yayo, oh)
Yippy-yayo, yippy-yaya, yippy-yayayo (Yippy-yayo, oh)
All my guys we stay steady high oh
Mix the ganja with tobacco (Mix gan-gan, kpami oh)
Too many motor for my yard oh
I dey find how I go pack am oh
Money yakpa for my bank oh
How to make money is all I know",False
Diamonds,Rihanna,Unapologetic (Edited Version),2012,225146,4,0.562,0.709,11,-4.92,0,0.0424,0.00124,0.0,0.109,0.401,91.958,71,"Shine bright like a diamond
Shine bright like a diamond

Find light in the beautiful sea
I choose to be happy
You and I, you and I
We're like diamonds in the sky
You're a shooting star I see
A vision of ecstasy
When you hold me, I'm alive
We're like diamonds in the sky

I knew that we'd become one right away
Oh, right away
At first sight, I felt the energy of sun rays
I saw the life inside your eyes

So shine bright, tonight, you and I
We're beautiful like diamonds in the sky
Eye to eye, so alive
We're beautiful like diamonds in the sky

Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shinin' bright like a diamond
We're beautiful like diamonds in the sky
Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shinin' bright like a diamond
We're beautiful like diamonds in the sky

Palms rise to the universe
As we moonshine and Molly
Feel the warmth, we'll never die
We're like diamonds in the sky
You're a shooting star I see
A vision of ecstasy
When you hold me, I'm alive
We're like diamonds in the sky

At first sight, I felt the energy of sun rays
I saw the life inside your eyes

So shine bright, tonight, you and I
We're beautiful like diamonds in the sky
Eye to eye, so alive
We're beautiful like diamonds in the sky

Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shinin' bright like a diamond
We're beautiful like diamonds in the sky
Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shinin' bright like a diamond
We're beautiful like diamonds in the sky

Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamond

So shine bright, tonight, you and I
We're beautiful like diamonds in the sky
Eye to eye, so alive
We're beautiful like diamonds in the sky

Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shine bright like a diamond
Oh, yeah
Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shine bright like a diamond
Shine bright like a diamond",False
Don't Stop The Music,Rihanna,Good Girl Gone Bad,2007,267080,4,0.834,0.669,6,-5.582,0,0.0637,0.0341,7.18e-05,0.0535,0.547,122.669,71,"Please don't stop the music
Please don't stop the music
Please don't stop the music
Please don't stop the music

It's gettin' late, I'm makin' my way over to my favorite place
I gotta get my body moving, shake the stress away
I wasn't looking for nobody when you looked my way
Possible candidate, yeah
Who knew that you'd be up in here lookin' like you do?
You're making stayin' over here impossible
Baby, I'ma say your aura is incredible
If you don't have to go, don't

Do you know what you started? I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist, just let the music play
We're hand in hand, chest to chest, and now, we're face to face

I wanna take you away
Let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

Baby, are you ready? 'Cause it's gettin' close
Don't you feel the passion ready to explode?
What goes on between us, no one has to know
This is a private show, oh

Do you know what you started? I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist, just let the music play
We're hand in hand, chest to chest, and now, we're face to face

I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away
Let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (
Please don't stop the music
)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (
Please don't stop the music
)

Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
 (Please don't stop the music)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa

I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (
Please don't stop the music
)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (
Please don't stop the music
)

Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (
Please don't stop the music
)
(
Music, music, music, music, music, music, music
)",False
Only Girl (In The World),Rihanna,Loud (Japan Version),2010,235493,4,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.918,84,"La-la-la-la
La-la-la-la
La-la-la-la (Uh, yeah)
La-la-la-la

I want you to love me
Like I'm a hot ride (Uh, yeah)
Be thinking of me (Uh)
Doing what you like (Haha)
So, boy, forget about the world
'Cause it's gon' be me and you tonight (Yeah)
I wanna make you beg for it
Then I'ma make you swallow your pride, oh (Uh, uh)

Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
How to make you feel like a man, yeah
Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only one

Want you to take it (Uh)
Like a thief in the night (Uh)
Hold me like a pillow
Make me feel right (Uh)
Baby, I'll tell you all my secrets that I'm keeping
You can come inside (Yeah)
And when you enter, you ain't leaving
Be my prisoner for the night, oh

Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
Like I'm the only one who knows your heart
Only one

Take me for a ride, ride
Oh, baby, take me high, high
Let me make you rise, rise
Oh, make it last all night, night
Take me for a ride, ride
Oh, baby, take me high, high
Let me make you rise, rise
Make it last all night

Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
How to make you feel like a man
Only girl in the world
Girl in the world
Only girl in the world
Girl in the world",False
